"L..iners","L..crispatus","L..gasseri","L..jensenii","Prevotella","Megasphaera","Sneathia","Atopobium","Streptococcus","Dialister","Lachnospiraceae_8","Anaerococcus","Peptoniphilus","Eggerthella","Finegoldia","Proteobacteria_12","Ruminococcaceae_3","Ureaplasma","Mycoplasmataceae_1","Aerococcus","Parvimonas","Staphylococcus","Corynebacterium","Veillonella","L..vaginalis","Gardnerella","Bacteroides","Prevotellaceae_2","Peptostreptococcus","Mobiluncus","Pasteurella","Porphyromonas","Lactobacillus_1","Clostridiales_17","Klebsiella","Lactobacillales_2","Gemella","Ruminococcaceae_4","Lactobacillales_5","Ruminococcaceae_Incertae_Sedis","Lactobacillales_6","Campylobacter","Fusobacterium","Lactobacillus_4","Lachnospiraceae_Incertae_Sedis","Lachnospiraceae_7","Actinomyces","Moryella","Bacteroidetes_8","Anaeroglobus","Propionibacterium","Bifidobacterium","Lachnospiraceae_4","Varibaculum","Prevotellaceae_1","Lactobacillus_2","Exiguobacterium","Proteobacteria_1","Bacteroidales_1","Enterobacter","Facklamia","Segniliparus","Rothia","Proteobacteria_2","Peptococcus","Enterococcus","Arcanobacterium","Dethiosulfovibrio","Brevibacterium","Lactobacillales_7","Lactobacillales_1","Flavobacteriaceae_4","Lactobacillus_3","Enterobacteriaceae_1","Coriobacteriaceae_2","Bulleidia","Clostridium","Lachnospiraceae_9","Arthrobacter","Sutterella","Neisseria","Coriobacteriaceae_1","Citrobacter","Dorea","Lactococcus","Lachnospiraceae_6","Granulicatella","Clostridiales_1","Alistipes","Bacteroidetes_12","Bacteria_4","Actinobaculum","Enterobacteriaceae_5","Clostridiales_15","Oerskovia","Bacteroidetes_5","Lachnospiraceae_2","Lachnospiraceae_1","Ruminococcus","Scardovia","Anaerovorax","Propionimicrobium","Fastidiosipila","Stenotrophomonas","Megamonas","Enterobacteriaceae_8","Pseudomonas","Roseburia","Gallicola","Haemophilus","Bacteroidetes_1","Parabacteroides","Acidovorax","Kocuria","Helcococcus","Acinetobacter","Clostridiales_6","Serratia","Coprobacillus","Burkholderiales_2","Atopobacter","Subdoligranulum","Coriobacteriaceae_3","Clostridiales_11","Bacteroidales_2","Bacteroidetes_7","Clostridiales_4","Sphingomonas","TM7_genera_incertae_sedis","Collinsella","Erysipelotrichaceae_Incertae_Sedis","Bacillus_j","Coprococcus","Skermanella","Ruminococcaceae_2","GpI","Neisseriaceae_1","Bacteroidetes_3","Lachnospiraceae_5","Peptostreptococcaceae_Incertae_Sedis","Capnocytophaga","Betaproteobacteria_3","Bacteria_17","Clostridiales_16","Dermabacter","Bacteria_22","Slackia","Bacteria_19","Micrococcus","Clostridiales_8","Enterobacteriaceae_7","Bacteria_5","Clostridiales_2","Bacteria_15","Ruminococcaceae_1","Paenibacillus","Flavobacterium","Flexibacteraceae_2","Bacteria_12","Janthinobacterium","Succinispira","Salmonella","Ruminococcaceae_6","Bacteria_23","Firmicutes_3","Enterobacteriaceae_2","Incertae_sedis_5_2","GpIX","Proteobacteria_9","Bacteria_6","Proteobacteria_13","Bacteroidetes_11","Lachnospiraceae_3","Fusobacteriaceae_1","Duganella","Bacteroidetes_4","Luteococcus","Firmicutes_2","Catenibacterium","SR1_genera_incertae_sedis","Crenotrichaceae_1","Dermabacteraceae_1","Pantoea","Proteobacteria_11","Acidaminococcus","Veillonellaceae_1","Flexibacteraceae_4","Enhydrobacter","Firmicutes_4","Clostridia_2","Methylobacterium","Bacilli_4","Bacteria_8","Enterococcaceae_1","Firmicutes_5","Chryseobacterium","Aquabacterium","Jeotgalicoccus","Conchiformibius","Proteobacteria_14","Bacteria_11","Bacteroidetes_9","Rhodococcus","Flexibacteraceae_3","Ruminococcaceae_5","Actinobacillus","Zimmermannella","Proteobacteria_15","Incertae_sedis_5_1","Clostridiales_5","OD1_genera_incertae_sedis","Firmicutes_1","Bilophila","Clostridiales_9","Clostridiales_7","Leptotrichia","Bradyrhizobium","Flexibacteraceae_5","Rhizobium","Proteobacteria_3","Ruminococcaceae_8","Rhodoferax","Methylovorus","Janibacter","Corynebacterineae_1","Riemerella","Turicella","Pseudomonadaceae_1","Gp8","Clostridiales_10","Novosphingobium","Flexibacteraceae_1","Microbacteriaceae_1","Bacillales_5","Selenomonas","Roseomonas","Polaromonas","Patulibacter","Gordonia","Flectobacillus","Dermacoccus","Bacillus_c","Clostridiales_18","Proteobacteria_16","Simplicispira","Bacilli_2","Microbacterium"
"S223",0.902,0.014,0.005,0,0.001,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0,0.035,0,0,0.003,0,0,0,0,0,0,0,0.025,0,0,0.007,0,0,0.005,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S224",0.02,0.083,0.02,0.014,0.013,0.007,0,0.005,0.002,0.002,0.007,0.001,0.001,0.002,0.001,0,0,0,0,0,0.001,0.443,0.002,0,0.001,0.001,0,0,0,0,0,0,0.365,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S225",0.053,0.306,0.182,0.209,0.009,0.003,0,0.001,0,0.002,0.003,0.001,0,0.002,0,0,0,0.001,0,0,0.001,0.139,0.004,0,0.006,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.001,0,0.002,0,0,0.001,0,0,0,0,0.002,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S226",0.017,0.7,0.018,0.016,0.003,0.003,0.001,0.002,0,0,0.004,0,0,0.001,0,0,0,0,0,0,0.001,0.184,0,0,0.002,0,0,0,0,0,0,0,0.039,0,0,0,0,0.001,0.001,0.001,0.006,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S227",0.951,0.017,0,0.007,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0,0.006,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0.005,0.001,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S228",0.706,0.031,0.002,0.013,0.014,0.072,0.002,0.038,0,0.01,0.001,0,0,0.013,0,0,0,0.001,0,0.011,0,0.063,0,0,0.001,0.001,0,0,0.001,0,0,0,0.015,0,0,0.001,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S229",0,0.001,0,0,0.348,0.068,0.319,0.002,0.004,0.02,0.151,0.001,0.014,0.02,0,0,0.013,0,0,0,0.006,0,0.001,0,0,0.001,0,0.007,0,0.002,0,0.006,0,0,0,0,0.004,0.004,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.002,0,0,0,0,0,0.005,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S230",0.006,0.001,0.787,0,0.074,0,0,0,0.019,0.019,0,0.014,0.018,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0,0,0.003,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.006,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S231",0.006,0.426,0.407,0.07,0.002,0.001,0.001,0.065,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.013,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S232",0.253,0.594,0.001,0.058,0.001,0.001,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0.001,0,0.069,0,0,0.005,0,0,0,0,0,0,0,0.003,0,0,0.001,0,0,0.002,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S233",0.01,0.948,0.001,0.01,0.001,0.002,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0.009,0,0,0.001,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S234",0.955,0,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0.024,0,0,0.001,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S235",0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S236",0.055,0.88,0.012,0.003,0.001,0,0,0,0.01,0,0,0,0.001,0,0,0,0,0.011,0,0,0,0.001,0,0,0.006,0.003,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S237",0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S238",0.769,0.154,0.001,0.004,0,0,0,0.002,0,0,0.001,0,0,0.003,0,0,0,0.003,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S239",0.005,0.001,0,0,0.278,0.137,0.018,0.11,0,0.037,0.174,0,0,0.079,0,0,0.021,0.001,0.001,0.001,0.026,0,0,0,0,0.003,0,0.019,0,0,0,0,0,0,0,0,0.005,0.001,0,0.014,0,0,0,0,0.001,0.002,0.001,0,0.01,0.005,0,0,0.044,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S240",0.027,0.867,0.001,0,0.006,0.002,0,0.001,0,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0.075,0,0,0.004,0,0,0.001,0,0,0,0,0.007,0,0,0,0,0,0.001,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S241",0.985,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S242",0.796,0,0,0.001,0.042,0.027,0.001,0.002,0.038,0.015,0,0.002,0.003,0,0.001,0,0,0.007,0.037,0.001,0.012,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0.008,0.004,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S243",0.012,0,0,0,0.347,0.252,0,0.135,0,0.051,0,0.028,0.024,0.035,0.014,0,0,0.001,0,0.002,0,0,0,0,0,0.002,0.001,0,0.054,0.015,0,0.006,0,0.009,0,0,0.001,0,0,0,0,0.003,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
